H2,CH4,C2H6,C2H4,C2H2,CO,CO2,H2O,Fault
74.72325376,137.1327169,21.57766567,46.9888585,3.112745476,1117.982271,1571.312077,19.59290631,PD
131.5244229,113.2706723,368.4825584,12.52225111,4.088053803,274.7174846,1454.960111,16.23581772,Electrical
87.8590328,112.438659,285.8357462,28.31615661,4.85385592,402.2838967,10567.26279,20.42082158,Thermal
126.6899296,84.53922203,392.7497255,30.14713946,3.028066277,746.4636388,2158.762405,0.575139243,Arcing
18.53742294,75.97078971,254.5452804,77.80139953,0.056651286,884.9499852,9426.737857,6.086520674,PD
76.09859248,118.9183161,44.35330669,99.52908241,2.76729759,1211.71586,2201.295151,41.41258828,PD
137.4399651,27.04320472,44.75695259,30.50305281,0.575421921,120.0664163,735.9004468,12.12170156,Overheating
88.77328952,136.7792851,306.8644681,65.0239119,1.306997702,293.6715101,4650.212339,10.3488629,PD
139.8946808,87.32711157,121.4334505,35.2395891,3.257778151,931.9987676,6050.707776,3.114310177,PD
11.49923527,141.3502507,366.9995176,60.09889471,2.137398752,246.3959739,373.2481576,38.07144939,Arcing
86.66865844,20.15279295,385.7680389,61.43916029,1.101320188,289.129568,3852.124037,0.632416617,Arcing
45.02683904,149.689782,126.9165366,16.60828171,2.589489506,740.6333882,1976.756228,23.60432913,Arcing
107.0374372,21.72930856,5.940916726,61.91403352,1.649114006,963.2657288,3923.690635,17.78481415,Thermal
82.26499256,58.86875312,212.4391191,0.981468105,2.332491727,1301.032031,7571.815476,9.663305949,PD
148.5104083,106.0975428,302.2480009,67.28733474,0.22410533,176.6177152,5158.177589,5.683347214,Overheating
115.0752577,5.077956729,218.4060959,18.37394982,0.985204485,525.8651338,5086.847988,27.35307937,PD
91.11603026,126.6319839,79.86045979,38.12061429,4.815076572,608.3053509,5423.879766,42.57542006,Electrical
99.90660535,133.5552007,15.42567118,65.52595548,1.987071218,636.297765,10542.81089,26.4488837,Electrical
71.24750095,27.34674199,261.5708994,68.7050633,4.78333602,1263.764813,8129.386328,28.65648956,PD
148.9408845,75.48473765,303.086504,94.37861194,2.61529795,890.7010892,6510.313086,12.80635488,Thermal
102.189658,125.0939844,396.3920881,86.41031608,0.997888747,902.0898134,9938.377546,20.75927624,PD
92.64039638,90.65486811,98.21958123,99.28128678,0.298197218,440.3875749,1198.705201,25.93541954,Arcing
78.41904469,143.7751408,9.634796779,31.54457679,1.769746703,23.29429303,2273.924037,38.33804076,Overheating
91.11771547,115.269985,152.4396127,82.26650414,1.859153428,50.18362042,5898.877501,47.28327169,PD
47.98107476,21.32766416,77.69003117,98.44932275,4.6442624,1283.523243,5043.415722,40.37316581,Electrical
25.41361397,76.73254055,151.8244624,58.22832949,1.833897435,707.1958989,8563.736607,32.97411238,Electrical
88.28129506,35.98271435,296.6398527,4.366726887,0.967105103,1459.302423,7191.10689,34.34803572,Thermal
120.6693549,144.8439241,144.4325998,84.08396793,2.62813017,1293.302421,8421.527611,17.0684113,PD
52.45828431,108.0996729,10.10436124,84.23629153,4.592901528,1196.788942,9837.602025,0.169736928,Arcing
116.0343151,14.79967388,55.53299794,45.08671276,4.593434448,196.7375019,8809.858219,49.07766418,Overheating
23.06520631,120.3147451,105.3285924,0.585655993,2.720698968,189.8544776,7279.605824,30.68464804,PD
93.52298488,4.644158988,95.20821305,17.84374077,1.538443252,401.9940247,8862.9339,11.49968693,Thermal
40.28044277,46.79033896,235.9696667,18.4952278,4.677439349,341.6097843,7545.798735,8.846964491,Electrical
53.53904418,27.83915018,272.229907,57.52707295,0.572810704,639.4051995,3367.469684,13.4145815,Arcing
27.53880641,54.06756806,340.0930333,2.302501416,2.20524412,1023.765472,7351.392046,42.44958906,Overheating
94.45972541,59.6794968,80.3477708,89.96983463,0.028637532,1490.673569,3199.802908,17.59349553,Overheating
134.4934545,63.006337,342.3406592,32.83720952,0.061160339,218.2605223,8332.2223,31.09132343,Overheating
132.5589092,19.93700632,305.8795283,58.66558484,3.643362045,4.548644378,9912.266232,8.192333553,Arcing
60.45773305,125.7972665,172.0786926,13.35980333,2.192035632,990.9087751,2336.938123,15.86693366,PD
17.92716,50.71738582,130.5782924,76.87863523,0.995451438,120.8237137,3926.128916,35.61457203,Arcing
60.02154821,61.54275206,207.4812898,92.2693802,0.001165203,1397.787059,3102.162016,29.14826347,Overheating
49.29846887,117.6343575,399.5198097,19.80289181,3.125641987,1115.246898,2788.592836,46.86111714,Thermal
118.1257183,30.43069758,47.0840296,52.18646296,2.496511082,639.7505012,10491.84395,15.33494411,Arcing
135.850692,129.5383143,318.7578509,80.82471784,3.701541527,937.5100572,2327.830004,42.24795349,PD
91.03494608,49.84766756,388.4385447,35.12032491,4.520007486,1375.040424,6826.43785,23.47984678,Electrical
69.4531239,71.02125583,84.25673532,44.87788953,0.709950274,941.9810738,8334.569485,46.07575667,Arcing
122.7333688,74.45545694,125.4198243,32.18703041,3.64480141,494.5788059,31.82373358,2.971003671,Arcing
48.45863944,104.6496073,198.7220162,90.70231103,1.839083755,296.6752331,2079.084485,8.044519529,Overheating
95.69840046,9.48263905,34.37952674,66.69812778,2.443828216,965.4414731,7016.700952,12.04902965,Arcing
49.40327674,2.240840549,148.2269563,83.33301105,0.157936836,754.2896389,4702.588001,18.15702488,Thermal
30.29887306,67.64676068,373.1347329,56.03017856,3.76067865,139.8372917,4804.934245,41.38951976,PD
81.64668044,110.3277956,143.2154615,5.367986613,1.706925958,666.2918092,2642.813479,7.695303966,PD
25.51834493,64.1747123,371.8774767,37.05455882,2.811572094,10.22149249,3770.307523,0.119849249,Thermal
12.5218515,131.9140156,278.9714208,57.93314316,4.127972091,428.5535026,7107.293565,1.038674745,Electrical
77.68309115,44.04214605,133.4969205,15.05576182,3.431157861,997.3202654,8601.414594,37.42330462,PD
147.437637,123.2578294,57.08666053,50.58233821,1.03185896,285.2714961,4791.740429,1.873024433,Arcing
56.72639081,93.20416506,27.01511679,4.203018278,4.220842625,598.9948697,710.7731028,2.61791943,Arcing
105.6757776,78.73734291,188.9342321,23.9068531,4.71022902,481.977795,10996.40267,44.01122995,Thermal
80.45526434,135.4382955,256.405539,3.074720447,3.28562603,710.5080232,687.0617919,4.011317965,Arcing
84.67087261,133.6813528,229.7061633,45.28337378,3.212322742,243.3995613,10830.8196,25.23466224,PD
94.09645586,48.69398458,49.50564032,10.66114356,0.922550188,1472.008611,7274.59005,7.391746372,Electrical
98.70118226,10.58478759,321.7160709,76.2051423,3.290122563,106.3789987,8772.103177,22.29035214,Thermal
85.65862518,103.6409783,220.6768944,47.0422742,0.708031358,1334.530535,2087.161292,40.08029762,Electrical
29.77893887,23.02985366,195.3127165,12.5224073,0.532125426,960.9270587,4203.415968,42.43877735,Arcing
77.83105243,81.89905138,196.8307417,33.14281771,2.205464853,346.3565206,1523.654913,13.4658346,PD
142.4451092,13.79561718,271.9992944,17.74052535,1.498762659,1146.217325,4878.098308,0.772685713,Thermal
73.89770324,54.17518509,258.2606502,54.81726933,0.560817677,176.5284209,10806.93172,16.68293342,Electrical
35.04051701,0.760628896,59.83748745,10.89083385,3.074278882,484.5607865,1443.084453,1.067048441,Overheating
37.8853699,46.85503531,344.7811649,93.65125002,1.941608928,82.1957688,4844.12577,41.52786836,Overheating
90.18790056,60.27318283,399.5018488,13.12160644,1.835124122,399.2290069,6170.767992,8.53024069,Arcing
92.65910654,27.00392499,54.76223828,31.65188066,0.674068212,1172.682844,5945.339852,17.33594305,Electrical
26.33376041,75.06706009,282.175793,21.70693828,2.821137057,911.069755,676.7682193,32.56647559,Electrical
128.9111684,82.24409136,308.6033535,55.21999643,0.030795846,929.1129725,3492.46754,7.342188794,Thermal
25.51381362,120.2555881,106.8595952,69.63051906,0.516966544,219.1674717,10843.45805,10.57690891,Arcing
129.0366303,119.0876541,222.934654,30.53693537,0.877913983,1322.648956,6982.647929,47.26299333,Electrical
83.43407381,64.29395573,148.4371922,25.38668138,4.549228585,1118.121356,8041.068684,30.36469714,Overheating
129.0708448,4.676485557,307.93549,71.72848378,2.124296845,444.3584696,3740.873591,22.09030087,Electrical
25.00932034,131.4917996,187.2979165,13.47901262,0.576400642,185.5384476,3071.665135,1.500653902,Thermal
134.7601424,110.2811687,300.8420977,61.68621758,0.227902737,1239.577563,5808.490708,21.78433075,Overheating
37.999852,53.73869207,159.4676967,76.50207098,1.514046352,192.2318087,6895.960818,30.67857688,Arcing
11.78428214,120.692076,202.4248973,73.54891327,0.696049304,69.52454077,8555.358251,26.10875376,Electrical
85.87621948,82.43160158,35.20342047,11.65114404,4.42192064,876.1551976,7282.242048,20.89625852,Arcing
47.06821663,99.65529434,233.8781784,64.39198649,2.515442184,1261.81824,4519.933704,9.772039139,Overheating
91.39682187,56.95105144,28.46798247,64.40281141,1.703089614,594.6266368,6669.982601,49.81789801,Electrical
62.05733181,119.6774054,271.661338,32.75928869,4.078856412,629.2393205,2842.992648,23.23497733,Arcing
126.7704505,17.12414618,227.8279017,33.62098753,4.526404129,865.6655579,1476.778507,26.15727775,Overheating
110.0951141,95.43714955,167.183521,57.79526142,1.42290632,1467.107004,8857.937858,46.66462004,Electrical
119.3495975,115.6597656,162.3544122,98.95256784,0.337349647,262.282581,1829.396039,20.19888218,PD
114.6274641,91.56917471,100.1257985,86.40863612,3.309246618,777.197644,1144.05383,12.725117,PD
109.3114091,11.55558903,138.8974654,29.4634033,2.187390765,1094.818164,1517.023507,10.2440328,Electrical
104.8936847,20.9095597,287.6235052,29.96565495,4.170127446,1437.951188,1419.188068,46.28461651,Electrical
149.1175034,113.7427576,329.4755808,19.40969206,1.867572888,181.524925,10613.70568,0.347469654,Overheating
85.55408787,61.13998236,161.2538194,52.42700367,4.54412576,146.7520187,10534.27546,16.0044865,PD
40.61311371,67.70176776,177.8174649,61.39327926,3.766505933,1160.828889,1332.243447,45.04305429,Arcing
113.9159264,76.84738745,120.0089837,76.37114555,2.276667165,437.9026457,8682.460473,16.41290622,Arcing
49.73861636,103.7946147,39.58530917,85.55773132,4.240962232,1265.713736,1316.462024,47.57667978,Electrical
5.294966098,52.59710123,1.242413288,15.36482505,4.160494854,1270.42022,8119.221774,26.20585421,PD
76.4420173,17.12050846,105.9393239,87.76303048,0.811169473,247.2820623,9868.806008,0.369853214,Arcing
59.59239474,138.0002183,349.2881739,46.0055463,1.158480454,63.89446233,9815.720559,7.003865918,Arcing
27.92315838,33.54451509,165.9277834,0.166147622,1.988821581,743.4687829,9353.50371,43.79551745,Arcing
143.3583997,9.18791675,70.88335908,4.485717459,0.226965756,610.693358,10778.40124,34.69217413,Arcing
42.06117748,145.6486853,177.5317117,35.16461944,2.878441612,64.84959917,3968.412831,46.90179115,Arcing
131.4545274,20.49277864,178.2187667,47.84272368,4.679070314,572.6428521,5878.360428,18.53534133,Overheating
50.41825244,103.0700924,109.323507,92.35676568,4.288785997,1378.419145,7315.860289,9.647942264,PD
40.92697084,139.8855045,5.515759936,63.01612972,4.749170078,852.4847368,1476.32302,12.77991606,Electrical
21.17999781,44.57666254,396.3864001,26.03864964,1.790462211,398.3807502,4479.132635,12.06857727,Overheating
125.491599,36.71448264,140.9216757,17.24922308,4.340081195,1077.435821,2446.554436,10.92319005,Arcing
60.23267,6.210717271,335.7924266,42.82891317,2.405716519,444.2048811,9791.523518,46.65822818,Overheating
4.730882863,116.6200131,287.9010662,8.052997493,4.763156906,185.4353971,10893.80042,16.93293214,Thermal
43.2389134,137.6449934,38.33717846,30.26329767,1.98049555,1271.812344,6874.044783,35.8107132,Electrical
127.4448101,50.15096958,399.1494285,96.68038998,3.090100116,1377.175757,7534.666855,35.58434032,Thermal
75.08663266,1.71773589,307.2537115,94.06592241,0.119408722,818.2426401,3975.039799,11.88545018,Electrical
64.69176465,14.66116962,368.6898671,37.94994612,3.242125637,1025.190665,1747.396829,4.456052024,Thermal
99.5815854,75.12417691,72.1263637,16.46083601,1.674501712,131.3536524,7562.829206,13.76710388,Thermal
38.61457265,3.82683185,20.58487463,52.14052407,4.94120639,261.5466757,6908.89267,13.71630832,Electrical
99.54955573,12.80620929,117.2005316,88.39189512,2.766905496,47.16416664,4488.509014,0.994143787,Arcing
143.6882535,1.196984679,306.9780796,58.82912325,3.119366304,566.8704884,3994.351167,10.83513097,Electrical
51.31441716,84.35877884,394.9558593,59.55430284,1.593096847,1288.501886,7378.007274,47.85797296,Electrical
76.63705834,45.69699201,279.0013169,78.05937374,1.250308499,987.7716975,3578.970434,47.73306118,Electrical
137.172692,133.3192466,150.4172797,42.1159426,4.081954571,245.6516194,5591.789382,25.68953449,PD
96.03504049,56.66661402,269.1654331,89.63590548,4.044892889,674.5607067,5750.460836,6.120700564,Arcing
14.41273463,78.83047647,338.195148,4.12380527,1.027548471,1145.148562,9279.653959,25.56082135,Thermal
129.4605678,10.9768111,94.76086832,87.96422243,2.778146136,1133.721523,6206.869973,35.0564268,Electrical
81.8131663,39.46949533,325.257346,22.45136741,2.829906663,848.1271562,377.4751945,49.68873161,Electrical
119.2155717,69.78634866,346.9054099,87.02626027,4.664142521,893.9671393,8566.356989,41.1181739,PD
115.1818444,122.6036,312.5662406,16.22016769,3.260386404,1209.548155,8779.493065,21.48190763,Arcing
51.79120347,46.45755521,353.8270239,35.72240669,2.55764898,1223.923113,4077.50075,20.77384613,Arcing
112.3846684,120.5167355,378.1314079,97.20307942,0.172647788,702.1381205,10891.49014,41.5792865,Thermal
93.22445318,21.126338,282.8343825,58.74209336,4.397849574,1326.59233,3634.567397,24.1788559,Arcing
18.84713483,129.2105305,11.12394195,41.81433804,1.714986108,639.0234155,5712.919343,3.220879897,Arcing
92.95103137,53.61313381,362.4796193,78.45865619,3.940821535,1188.213324,8295.659331,25.7621809,PD
7.297640533,138.4976888,358.728007,23.13462383,0.697635977,241.6094827,2228.898328,6.89148386,Overheating
67.92296387,117.8210541,340.2175075,35.32074252,0.651387708,774.0389898,5586.506747,15.27076811,Arcing
85.72853493,71.3687074,285.3022236,12.35648327,3.141558822,882.8851179,10220.24329,17.46219411,Overheating
20.3977865,96.97800663,130.968741,59.35809946,0.552131992,1312.851014,3713.074047,13.80570729,Arcing
58.72939351,102.8282771,85.89696885,76.08325226,4.700696367,1233.358756,3895.925202,32.67911344,Thermal
48.10837711,20.24478018,62.52870904,41.76020436,3.353590305,341.1145654,836.8696908,42.46776116,Arcing
130.7983615,1.874312441,118.3659512,30.62656253,2.686761205,10.43067882,3404.201364,7.809088942,Arcing
114.5136727,70.33045351,3.829058778,51.84147947,2.756716539,352.5371024,7736.84506,21.2216627,Thermal
25.65779722,102.0219196,245.0258779,74.42495708,3.332831922,367.2425777,9402.261699,19.94510526,PD
52.47850919,129.1658756,232.0987347,62.43546609,2.101992092,481.9002666,8796.520362,13.91831787,Arcing
137.3883561,148.8606348,170.1150422,7.453913852,3.951649339,1297.120415,1357.581939,34.19289901,Thermal
71.27835564,139.1424658,274.0833858,24.7339535,4.715273206,628.8006431,4732.970479,31.56223331,Overheating
42.56763581,17.60856979,359.1098914,85.8524673,2.373800838,462.9808852,8898.95151,22.43644927,Arcing
64.73826006,92.98297669,209.3857878,11.01703734,4.564917181,591.3167515,5075.609877,26.91212747,Electrical
30.56416598,76.43113156,182.8132016,68.95974825,3.756383914,1210.855138,7422.661471,12.45700012,Thermal
86.45028864,18.35237962,147.9239027,59.86607104,3.501401469,911.1865757,292.5905821,37.18743848,PD
5.054202289,139.1576808,255.1233531,6.571822734,1.120600458,907.1174567,9127.799673,37.66557967,Electrical
99.39237625,131.6815921,35.33405606,9.294129815,3.848060991,336.5370384,5813.196246,22.24900278,Thermal
30.21110207,144.5598364,13.60793836,78.42952632,4.141884443,1480.339787,801.4080767,25.08473753,PD
87.5332487,7.348348351,312.8700488,21.51622972,2.198729726,320.0525202,10931.20315,16.54652053,PD
101.0740718,73.83894466,379.1788999,10.85661818,2.099304368,809.2057229,10479.42189,45.7836001,Overheating
132.6563847,92.82420779,201.2428328,83.40850098,4.104770739,957.7222265,10713.47091,37.5752577,Overheating
79.50009493,64.73856834,348.1141044,9.779453346,0.416592183,90.5338484,7834.382139,4.255138253,Arcing
137.7546415,56.19352224,341.3732737,13.57732503,3.393092245,368.5656317,7636.127735,14.86699399,Arcing
125.7728271,6.453506638,376.4220666,29.08914155,0.901505773,909.6630554,2799.18259,7.491986089,Arcing
119.9481564,90.31648212,137.2936384,88.95324332,0.705805998,745.6771281,8826.072584,34.84674714,Electrical
59.93714388,101.2975062,260.4144287,93.04150577,4.354912277,1394.522902,3295.387338,26.29782668,Electrical
36.72929346,108.2839645,159.2329609,33.73292046,1.524596689,1191.420475,2753.341916,27.34707896,PD
72.8136925,102.2909629,151.3690833,71.91242339,2.689515641,67.24097869,7164.474277,0.659957807,Electrical
2.925090541,65.27843173,108.3038643,45.8860669,1.364203145,1072.835351,4594.7416,4.10995897,Thermal
4.408145952,13.22005149,373.1266584,58.14217116,4.760971353,961.372502,10814.33778,48.68558479,PD
59.50269446,89.43772586,343.5672853,81.48954102,3.255413594,81.9701899,5315.814525,27.70305728,Arcing
71.26085762,100.1977568,283.6090907,99.9539494,1.717486918,646.9709607,10819.37131,39.25392877,Arcing
86.81858993,22.27164124,229.9879989,71.0308701,3.206684736,1455.297215,7344.003655,36.27557338,Thermal
87.06855393,96.6921068,147.5751973,13.92427758,1.50060852,471.081422,10062.69711,32.81479938,PD
95.44207868,55.61148361,40.95416094,96.08769967,2.362242595,668.1712459,7835.800807,9.283379491,Electrical
109.2507449,135.751485,303.9403115,2.256675205,0.276175768,566.0668396,5513.79745,46.31980492,Overheating
108.8197548,86.83871459,65.82678393,26.17853307,4.446401434,1123.152115,1577.617962,7.757758411,Thermal
112.0063886,141.4943205,373.6829554,47.41801009,0.844053028,694.930135,10709.292,38.35412639,Thermal
114.3672187,80.06988126,275.6894384,88.2042755,0.224839269,535.7997147,158.9331169,23.80794761,Arcing
145.8141803,138.5301603,1.210779015,39.81538771,1.608593015,860.1816199,9964.24883,39.07517825,Overheating
90.1155478,132.1332768,187.3852379,36.46659379,3.152905555,944.1133106,2527.569138,26.52358943,Electrical
143.0440047,119.6824273,178.6738615,99.06797688,4.927298977,735.7397033,7605.491756,30.50297669,Arcing
133.4084763,115.4213206,150.6002354,67.26544749,4.987283558,1054.354708,5612.293358,26.76985752,Overheating
31.00128725,45.45738964,338.7207309,2.216537312,0.21592598,533.1001779,1267.15949,29.70240213,Overheating
98.14773183,10.23166256,58.82124454,84.61877965,4.6431185,163.7819602,9342.727572,17.3279184,Arcing
47.94398376,86.565524,311.2931937,22.33510925,1.165525149,1198.441005,9393.107107,19.98943554,Overheating
6.599203938,141.4187343,287.5201443,9.982075852,2.896454591,1186.817405,7926.6834,47.15992111,Arcing
43.61788148,11.64964658,397.7896914,73.47864684,1.29285732,1222.509111,2950.325763,28.00533965,Thermal
7.190242229,64.63059962,107.9153744,26.32076174,3.169853809,772.7724429,829.6595655,43.8830372,Arcing
47.54422741,13.70729239,142.4285169,72.40402248,0.748649896,1024.133108,2333.932158,31.92088977,PD
114.2566101,16.8721297,324.6516884,63.67766126,4.583122215,667.5414698,8232.321189,5.555830617,PD
2.209468767,110.454785,283.2889422,53.92302425,2.646256224,559.7868044,2598.618617,3.047174445,PD
12.22972415,107.4639097,217.2809994,10.98304949,3.450516992,942.4676459,9235.651078,11.22319995,Thermal
140.2027732,78.16329052,226.5396985,9.492483366,4.274876059,464.2931055,6030.710476,49.92333913,Arcing
1.866997358,59.1415979,121.7301012,83.82223819,1.298215313,82.94269287,10861.96996,5.169689954,Overheating
125.449511,144.6389671,289.007185,53.81694409,1.896816767,954.505232,3218.299483,18.68938155,PD
3.889483575,7.348497731,263.6867121,7.509505815,2.611050719,844.816124,7892.309549,19.6140159,Thermal
95.03939454,9.628301142,133.4458462,94.75227374,1.76224507,77.21513091,8914.604406,46.40784221,Arcing
10.26771737,0.158795456,357.4622218,35.98032522,4.87979368,1146.294857,10341.56404,29.17076814,Thermal
75.25050579,112.626822,329.7235538,31.80272857,4.747333124,1045.326185,2448.694718,48.39075977,PD
76.91164051,3.638684241,189.4796182,2.208547156,1.938580989,1366.112675,1168.078006,33.96264555,Thermal
79.47982408,19.73852063,248.458636,87.29566222,3.307252215,522.8568269,3591.95764,33.93246969,Overheating
91.20317512,121.4234485,282.9806041,28.29841286,3.462754649,72.3462854,6996.442671,17.65277194,Electrical
15.64132528,70.75409265,378.712605,98.98588824,2.407732366,254.2151357,10065.11719,16.1901375,Overheating
106.4522574,96.79405413,116.6639934,30.34619104,0.259249823,1188.831011,3374.530428,4.899566455,Electrical
44.80346957,34.48557866,35.09338118,59.15181472,2.585952585,918.0191555,5631.251581,36.07572988,Arcing
96.77483294,130.4161574,206.0336554,24.65836925,1.681128353,53.27369105,5880.24151,44.62710451,Electrical
136.9545937,64.04705336,72.41370861,98.14421963,1.489915116,1292.600837,1589.366272,9.142727466,Thermal
63.85213822,27.93298473,284.3421576,96.22532112,2.325399293,270.5768301,1649.545511,30.42015704,PD
40.17913476,108.845107,287.4902043,96.8865258,4.377278495,357.3453089,3713.36867,49.7878991,Arcing
133.9646325,60.56512665,182.0177974,40.96906424,3.554428736,435.4645588,236.3843659,16.23545839,Overheating
72.66288471,110.9823883,298.3105317,6.512663189,1.651658559,87.96662321,5645.052412,26.12242771,Overheating
14.91691363,123.8161685,341.8463439,31.1503494,3.614189901,537.3911495,957.4225029,12.91018185,Electrical
1.492360579,83.12745473,261.2796796,11.94048795,3.446061682,1112.306957,6917.550498,21.80144617,Arcing
63.26278266,112.6795144,49.05321771,40.62302217,2.069083317,2.288266352,10459.88178,35.07014498,Electrical
141.763048,54.96639082,300.4892799,69.38844569,4.778765195,1310.235711,10549.64264,44.09911573,Overheating
60.51561272,87.11135965,352.2441557,75.84188804,0.873395569,454.0549319,1931.412489,5.497689424,Overheating
71.37149526,122.2429333,144.6948274,15.87065955,0.669637083,590.1442345,6166.349276,31.90178584,Overheating
107.6599229,144.5434223,223.1686313,54.70383587,2.922279985,137.3874875,1963.764469,0.335994863,Electrical
66.20984369,103.5483291,190.2755956,50.78371676,3.90910608,84.14286503,217.5421961,4.549361131,Thermal
25.25301273,64.54053681,55.30354375,67.33397069,4.662599197,1037.888556,1317.63988,46.58619029,Electrical
97.33332447,123.0557536,282.0705055,51.50014077,3.495265365,1419.165357,5821.768155,24.08148452,PD
11.42260676,142.5860982,143.6812233,16.34167725,3.695661875,1358.934878,9634.327594,23.22186812,Arcing
99.8718159,55.962766,324.9111017,66.06747755,4.657441697,1383.721601,1140.760883,0.232451049,Thermal
86.21309044,87.00439444,371.6328294,11.25848641,2.401813039,196.6018995,4689.86834,13.96391072,Electrical
62.15156675,79.7396298,385.596501,0.183412313,2.357031872,451.8115896,4829.284658,39.4427763,Overheating
36.20664542,25.50437619,229.8342025,20.70282113,1.075279497,517.4908661,6464.314403,49.86301817,Overheating
83.75043406,76.81408899,56.78993158,68.82765407,3.649993728,280.7403509,3176.10505,18.62342124,Overheating
149.8621995,103.9120779,203.3591717,10.51192561,3.180181106,559.3949768,9010.100383,36.17128559,Overheating
118.4543667,78.55691345,68.42472946,33.20396479,1.303088705,739.652197,2611.341293,2.175086872,Overheating
97.0259286,80.14436712,12.42501782,70.43162353,1.73644138,368.5242523,7390.125026,5.356835723,Thermal
48.26289538,5.374105185,3.125388598,77.81191948,3.183241501,683.385925,1879.90827,22.66665147,PD
33.35794407,122.0557095,63.6567613,56.97631105,0.031405075,660.0345842,5750.88183,34.86232284,Overheating
8,12,123,13,0.5,6,7176.87941,0.79411289,PD
129.5865215,67.3500065,162.4536121,85.02450497,3.742844712,1077.481443,9203.751726,24.21682924,Electrical
68.96665076,88.0064453,256.0813779,65.97639781,0.537096146,810.2524297,1061.802426,41.12282152,Arcing
70.9697745,83.27547626,155.6209768,36.36497043,3.849445163,994.6381831,4325.944107,40.2540351,Thermal
58.88745314,62.81312681,49.19415124,68.79789015,3.231584713,151.101328,6766.637534,46.4213518,Arcing
79.95723342,142.839627,311.3988753,9.573828768,0.865225109,28.52106241,7238.734567,47.19608502,Overheating
36.22611127,81.80110659,301.1196087,43.0569459,1.861600426,1163.540412,1342.340928,28.36743539,Electrical
66.11121315,24.36020884,219.588822,5.168045152,4.465843125,371.2508174,6.95233725,35.10656031,Overheating
26.78340209,42.79706768,369.0972488,30.37445291,4.930440661,346.6366673,271.1778526,40.09417227,Thermal
95.23621324,5.526486256,375.293001,95.0282502,0.646887346,1451.477074,5598.895815,34.01569781,Thermal
106.8650863,76.49272327,247.2358234,98.13168417,4.135949956,505.4185945,10786.13177,20.38602868,Overheating
104.2814167,132.4162848,268.6026042,27.73641129,2.549782808,1171.901291,6447.19371,28.92780383,Arcing
135.0175113,69.20367196,180.5536111,63.84204485,4.378603695,545.7703503,2328.659514,4.698649873,Electrical
113.5029637,141.0658556,54.92504019,88.2751622,1.411096323,786.7662579,6197.327519,26.7490312,Electrical
112.027492,41.85996527,78.24020749,1.13553497,1.757518877,1109.298883,2816.189555,11.5534464,Arcing
92.19493423,51.08402055,92.07544862,41.44301817,3.478473425,16.56108497,1890.522696,18.33228117,PD
100.9423281,113.9151662,158.988738,33.66975008,4.064521651,1239.525321,5913.892499,25.9287291,Thermal
1.117406889,146.0952606,98.09785274,3.42325193,1.288588283,943.5592829,684.6540884,21.06810632,Thermal
51.44525221,140.4569896,90.00372937,87.88049749,3.379946617,507.3170983,6660.23601,37.53143749,Electrical
33.50313679,103.4625602,319.3823341,93.48216528,3.715572347,532.8713218,7122.188324,17.39005027,Electrical
69.95869361,51.56330377,46.11704887,16.21410348,3.353255341,948.8598306,2055.359593,48.92170611,Electrical
126.7480096,65.71267591,20.78086384,98.64608237,3.077343654,1426.738112,5627.707946,48.46614935,Overheating
129.5717082,68.975831,321.0239995,34.59609047,4.736909603,290.0280314,601.3456957,44.45045507,Overheating
15.83319504,18.7429352,258.3852506,71.28513594,1.704020141,1041.678777,4225.4252,29.1441054,Thermal
26.14644187,56.37147297,70.11193647,76.52333312,3.935027593,1124.647732,3425.280647,1.645589281,PD
9.024641863,26.66127775,128.8847743,44.16677833,2.967374078,378.5435962,6347.34135,26.60358916,Thermal
143.6640559,48.26714873,88.01133902,2.984524995,0.02795911,832.2132259,6526.18909,31.1070524,Arcing
95.75784911,146.4951752,245.4680789,26.32042285,2.477272984,164.1959442,5311.715438,48.2742881,Overheating
50.05107505,75.8694199,349.9835664,15.46286787,2.212438257,1170.500114,5066.355227,4.262947863,Arcing
61.15474375,20.14687921,109.6869038,72.41668512,2.581648274,425.7949169,7005.029718,44.62541817,Arcing
128.2387125,77.6285417,280.2882104,8.479253194,2.546550571,745.2302615,9176.040302,44.18769004,PD
83.49136359,16.04098833,85.17961394,74.93900184,2.752463572,994.315724,1998.835523,7.847729312,Arcing
134.9780664,94.91369509,94.42991928,18.37015812,0.7292867,1150.633813,9110.036233,43.95982663,Arcing
145.0281442,30.79917282,62.86080756,99.56359446,2.656983739,270.0305984,6496.827251,39.01522161,Overheating
140.5270385,71.52405147,122.340949,4.224089771,2.886992084,1038.70698,5637.088044,12.47024883,Overheating
130.3322121,52.61938338,376.1889764,78.59233471,3.956058052,233.173548,7058.666515,17.05049559,PD
19.53071573,39.10812806,294.6168435,48.48851126,4.935325654,1120.284706,4336.39467,42.79104591,Electrical
96.3761507,47.26085735,19.21445552,30.49485459,2.383722332,1361.930343,3035.541425,29.82052467,Arcing
18.25314857,116.4014011,265.6128783,2.662499434,1.563744052,171.1209308,4425.675106,11.53217744,Arcing
95.36179902,145.9800726,321.5729722,70.25805146,0.776673345,578.3789235,5409.515794,26.0195079,PD
29.75987742,130.4442182,310.8704557,49.63555261,0.328225317,1084.716797,10776.19717,13.12989419,Electrical
